id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,google_product_category,product_type,item_group_id,size,mpn,gtin
6981fc092f5978febaf13e55_XL,Men’s S/S Urban Revere Shirt - XL,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1249 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-11295,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02642-229e.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02651-f1d4.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02645-4e85.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981fc092f5978febaf13e55,XL,CG1227,VC26362293003010
6981ffc82f5978febaf13f8d_S,Men’s S/S Urban Revere Shirt - S,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-33758,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02631-b62b.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02637-d58c.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02633-cbb3.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ffc82f5978febaf13f8d,S,CG1220,VC27328863000175
6981ffc82f5978febaf13f8d_M,Men’s S/S Urban Revere Shirt - M,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-33758,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02631-b62b.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02637-d58c.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02633-cbb3.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ffc82f5978febaf13f8d,M,CG1220,VC27330991001837
6981ffc82f5978febaf13f8d_L,Men’s S/S Urban Revere Shirt - L,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-33758,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02631-b62b.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02637-d58c.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02633-cbb3.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ffc82f5978febaf13f8d,L,CG1220,VC27332722002739
6981ffc82f5978febaf13f8d_XL,Men’s S/S Urban Revere Shirt - XL,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-33758,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02631-b62b.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02637-d58c.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02633-cbb3.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ffc82f5978febaf13f8d,XL,CG1220,VC27335023003794
6981fe622f5978febaf13ee3_S,Men’s S/S Urban Revere Shirt - S,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-79638,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02619-c102d.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02628-9499.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02620-ec33.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981fe622f5978febaf13ee3,S,CG1232,VC26967158000550
6981fe622f5978febaf13ee3_M,Men’s S/S Urban Revere Shirt - M,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-79638,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02619-c102d.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02628-9499.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02620-ec33.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981fe622f5978febaf13ee3,M,CG1232,VC26967159001571
6981fe622f5978febaf13ee3_L,Men’s S/S Urban Revere Shirt - L,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-79638,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02619-c102d.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02628-9499.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02620-ec33.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981fe622f5978febaf13ee3,L,CG1232,VC26968674002496
6981fe622f5978febaf13ee3_XL,Men’s S/S Urban Revere Shirt - XL,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-79638,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02619-c102d.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02628-9499.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02620-ec33.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981fe622f5978febaf13ee3,XL,CG1232,VC26971074003877
6981ff942f5978febaf13f7e_S,Men’s S/S Urban Revere Shirt - S,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-19532,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02658-96af.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02666-64a4.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02673-8374.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ff942f5978febaf13f7e,S,CG1223,VC27211060000592
6981ff942f5978febaf13f7e_M,Men’s S/S Urban Revere Shirt - M,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-19532,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02658-96af.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02666-64a4.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02673-8374.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ff942f5978febaf13f7e,M,CG1223,VC27211060001452
6981ff942f5978febaf13f7e_L,Men’s S/S Urban Revere Shirt - L,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-19532,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02658-96af.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02666-64a4.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02673-8374.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ff942f5978febaf13f7e,L,CG1223,VC27213136002497
6981ff942f5978febaf13f7e_XL,Men’s S/S Urban Revere Shirt - XL,"Designed for effortless summer dressing, the Men’s S/S Urban Revere Shirt blends relaxed resort styling with CLOTHIGO’s signature clean tailoring. Featuring a classic open revere collar and a refined short-sleeve silhouette, this shirt delivers an easy, breathable feel with a sharp urban attitude. Crafted in our own factory using export-grade production standards, the Urban Revere Shirt is finished with precise stitching, balanced proportions and a smooth, comfortable hand feel perfect for everyday wear, weekend styling and smart casual occasions. Details &nbsp;&nbsp;- Short sleeve design &nbsp;&nbsp;- Open revere (camp) collar &nbsp;&nbsp;- Relaxed yet structured urban fit &nbsp;&nbsp;- Export-quality stitching & finishing &nbsp;&nbsp;- Designed and manufactured in-house by CLOTHIGO",in stock,new,1449 BDT,https://www.clothigo.com/product-details/mens-ss-urban-revere-shirt-19532,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02658-96af.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02666-64a4.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02673-8374.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Short Sleeve Shirts,6981ff942f5978febaf13f7e,XL,CG1223,VC27215248003488
